Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/03/2017;23714,601;160,698;23879,023;163,368;23824,477;71,349
02/03/2017;23843,326;128,725;24010,259;131,236;23914,355;89,878
03/03/2017;24001,388;158,062;24169,538;159,279;24076,799;162,444
04/03/2017;24142,632;141,244;24311,809;142,271;24205,062;128,263
05/03/2017;24265,777;123,145;24436,541;124,732;24364,871;159,809
06/03/2017;24425,825;160,048;24598,532;161,991;24506,515;141,644
07/03/2017;24578,196;152,371;24752,842;154,31;24630,567;124,052
08/03/2017;24701,072;122,876;24877,383;124,541;24791,722;161,155
09/03/2017;24841,423;140,351;25019,027;141,644;24945,465;153,743
10/03/2017;24905,426;64,003;25083,017;63,99;25069,116;123,651
11/03/2017;25045,277;139,851;25223,647;140,63;25209,536;140,42
12/03/2017;25165,62;120,343;25344,656;121,009;25273,754;64,218
13/03/2017;25272,253;106,633;25452,701;108,045;25415,502;141,748
14/03/2017;25428,66;156,407;25610,078;157,377;25536,226;120,724
15/03/2017;25581,06;152,4;25763,557;153,479;25641,555;105,329
16/03/2017;25729,538;148,478;25913,194;149,637;25798,767;157,212
17/03/2017;25878,457;148,919;26063,583;150,389;25950,698;151,931
18/03/2017;26042,43;163,973;26228,963;165,38;26102,032;151,334
19/03/2017;26203,493;161,063;26391,746;162,783;26250,457;148,425
20/03/2017;26337,048;133,555;26526,251;134,505;26414,289;163,832
21/03/2017;26487,793;150,745;26677,654;151,403;26579,712;165,423
22/03/2017;26634,804;147,011;26825,308;147,654;26715,033;135,321
23/03/2017;26796,029;161,225;26987,641;162,333;26867,323;152,29
24/03/2017;26956,404;160,375;27148,562;160,921;27016,171;148,848
25/03/2017;27099,829;143,425;27291,859;143,297;27179,42;163,249
26/03/2017;27265,622;165,793;27458,173;166,314;27340,674;161,254
27/03/2017;27416,995;151,373;27609,63;151,457;27484,203;143,529
28/03/2017;27573,321;156,326;27765,812;156,182;27651,251;167,048
29/03/2017;27587,521;14,2;27779,466;13,654;27803,348;152,097
30/03/2017;27728,204;140,683;27921,825;142,359;27960,493;157,145
31/03/2017;27809,962;81,758;28002,931;81,106;27974,68;14,187
