Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/10/2016;9416,315;156,142;9388,747;158,445;9227,798;154,52
02/10/2016;9556,981;140,666;9531,15;142,403;9386,93;159,132
03/10/2016;9715,901;158,92;9692,014;160,864;9543,883;156,953
04/10/2016;9868,084;152,183;9845,389;153,375;9685,395;141,512
05/10/2016;10029,253;161,169;10008,924;163,535;9844,516;159,121
06/10/2016;10193,623;164,37;10174,923;165,999;9998,159;153,643
07/10/2016;10352,328;158,705;10335,748;160,825;10160,786;162,627
08/10/2016;10510,2;157,872;10496,144;160,396;10326,649;165,863
09/10/2016;10675,462;165,262;10663,509;167,365;10485,39;158,741
10/10/2016;10809,745;134,283;10798,227;134,718;10644,982;159,592
11/10/2016;10980,851;171,106;10972,165;173,938;10813,407;168,425
12/10/2016;11125,015;144,164;11118,946;146,781;10948,989;135,582
13/10/2016;11291,181;166,166;11287,876;168,93;11121,006;172,017
14/10/2016;11447,727;156,546;11445,958;158,082;11266,1;145,094
15/10/2016;11614,053;166,326;11615,605;169,647;11435,929;169,829
16/10/2016;11771,475;157,422;11774,161;158,556;11594,433;158,504
17/10/2016;11918,692;147,217;11922,014;147,853;11763,645;169,212
18/10/2016;12041,428;122,736;12045,485;123,471;11924,848;161,203
19/10/2016;12189,194;147,766;12194,053;148,568;12073,702;148,854
20/10/2016;12345,075;155,881;12352,315;158,262;12199,328;125,626
21/10/2016;12505,981;160,906;12514,951;162,636;12347,98;148,652
22/10/2016;12643,823;137,842;12653,498;138,547;12506,351;158,371
23/10/2016;12801,329;157,506;12812,528;159,03;12668,872;162,521
24/10/2016;12953,562;152,233;12967,071;154,543;12808,557;139,685
25/10/2016;13121,125;167,563;13137,288;170,217;12969,2;160,643
26/10/2016;13285,04;163,915;13303,054;165,766;13124,476;155,276
27/10/2016;13441,78;156,74;13460,866;157,812;13295,009;170,533
28/10/2016;13589,209;147,429;13609,972;149,106;13461,462;166,453
29/10/2016;13746,539;157,33;13769,613;159,641;13619,968;158,506
30/10/2016;13900,606;154,067;13926,104;156,491;13769,528;149,56
31/10/2016;14040,27;139,664;14067,43;141,326;13929,426;159,898
