Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/02/2017;19693,403;156,931;19803,857;160,156;19687,567;158,352
02/02/2017;19837,949;144,546;19950,869;147,012;19843,812;156,245
03/02/2017;19994,183;156,234;20109,581;158,712;20004,307;160,495
04/02/2017;20155,625;161,442;20273,778;164,197;20151,992;147,685
05/02/2017;20317,649;162,024;20439,111;165,333;20310,239;158,247
06/02/2017;20481,899;164,25;20606,195;167,084;20475,398;165,159
07/02/2017;20647,101;165,202;20773,457;167,262;20639,839;164,441
08/02/2017;20800,348;153,247;20927,671;154,214;20806,505;166,666
09/02/2017;20881,849;81,501;21009,51;81,839;20973,058;166,553
10/02/2017;21016,551;134,702;21146,715;137,205;21128,043;154,985
11/02/2017;21163,521;146,97;21294,576;147,861;21210,33;82,287
12/02/2017;21276,479;112,958;21408,601;114,025;21346,9;136,57
13/02/2017;21415,932;139,453;21549,911;141,31;21495,946;149,046
14/02/2017;21575,856;159,924;21713,187;163,276;21610,39;114,444
15/02/2017;21730,172;154,316;21869,885;156,698;21751,311;140,921
16/02/2017;21859,286;129,114;22000,369;130,484;21913,652;162,341
17/02/2017;22022,107;162,821;22164,126;163,757;22071,745;158,093
18/02/2017;22180,322;158,215;22323,712;159,586;22203,43;131,685
19/02/2017;22340,042;159,72;22485,959;162,247;22368,815;165,385
20/02/2017;22487,727;147,685;22635,341;149,382;22528,612;159,797
21/02/2017;22650,665;162,938;22800,969;165,628;22689,313;160,701
22/02/2017;22803,718;153,053;22956,133;155,164;22838,99;149,677
23/02/2017;22966,796;163,078;23122,253;166,12;23003,334;164,344
24/02/2017;23124,564;157,768;23282,776;160,523;23156,444;153,11
25/02/2017;23288,499;163,935;23448,536;165,76;23321,481;165,037
26/02/2017;23394,449;105,95;23555,638;107,102;23480,434;158,953
27/02/2017;23465,425;70,976;23626,66;71,022;23646,904;166,47
28/02/2017;23553,903;88,478;23715,655;88,995;23753,128;106,224
