Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/10/2018;99087,466;161,634;99555,446;164,173;100056,322;165,529
02/10/2018;99254,1;166,634;99725,133;169,687;100226,344;170,022
03/10/2018;99330,338;76,238;99802,968;77,835;100303,753;77,409
04/10/2018;99464,768;134,43;99938,686;135,718;100439,457;135,704
05/10/2018;99619,374;154,606;100095,343;156,657;100595,633;156,176
06/10/2018;99784,151;164,777;100263,493;168,15;100764,789;169,156
07/10/2018;99946,786;162,635;100428,366;164,873;100931,478;166,689
08/10/2018;100110,476;163,69;100595,251;166,885;101098,643;167,165
09/10/2018;100257,754;147,278;100744,954;149,703;101249,199;150,556
10/10/2018;100385,799;128,045;100874,536;129,582;101379,624;130,425
11/10/2018;100543,663;157,864;101034,6;160,064;101540,668;161,044
12/10/2018;100706,03;162,367;101199,633;165,033;101706,547;165,879
13/10/2018;100835,136;129,106;101329,916;130,283;101837,975;131,428
14/10/2018;100976,74;141,604;101473,025;143,109;101981,743;143,768
15/10/2018;101101,175;124,435;101599,709;126,684;102107,487;125,744
16/10/2018;101252,812;151,637;101753,096;153,387;102262,293;154,806
17/10/2018;101390,322;137,51;101892,414;139,318;102401,963;139,67
18/10/2018;101544,705;154,383;102049,036;156,622;102559,99;158,027
19/10/2018;101707,605;162,9;102214,569;165,533;102723,996;164,006
20/10/2018;101861,506;153,901;102370,565;155,996;102880,739;156,743
21/10/2018;102015,359;153,853;102527,394;156,829;103037,605;156,866
22/10/2018;102176,105;160,746;102691,057;163,663;103201,618;164,013
23/10/2018;102335,775;159,67;102853,922;162,865;103355,184;153,566
24/10/2018;102486,284;150,509;103001,008;147,086;103508,315;153,131
25/10/2018;102643,689;157,405;103161,85;160,842;103669,57;161,255
26/10/2018;102800,634;156,945;103321,402;159,552;103830,569;160,999
27/10/2018;102959,558;158,924;103482,059;160,657;103993,093;162,524
28/10/2018;103122,824;163,266;103647,547;165,488;104160,774;167,681
29/10/2018;103272,687;149,863;103799,223;151,676;104313,77;152,996
30/10/2018;103426,008;153,321;103955,241;156,018;104470,737;156,967
31/10/2018;103575,777;149,769;104106,681;151,44;104623,317;152,58
