Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/05/2017;31936,426;102,665;32092,624;102,788;32244,711;117,971
02/05/2017;32073,763;137,337;32229,075;136,451;32288,75;44,039
03/05/2017;32217,025;143,262;32371,056;141,981;32392,093;103,343
04/05/2017;32364,368;147,343;32518,182;147,126;32530,994;138,901
05/05/2017;32470,855;106,487;32625,198;107,016;32676,267;145,273
06/05/2017;32493,112;22,257;32647,343;22,145;32825,537;149,27
07/05/2017;32607,115;114,003;32761,451;114,108;32933,094;107,557
08/05/2017;32700,502;93,387;32854,241;92,79;32955,332;22,238
09/05/2017;32845,957;145,455;32995,904;141,663;33070,758;115,426
10/05/2017;32997,41;151,453;33144,578;148,674;33164,773;94,015
11/05/2017;33143,705;146,295;33288,145;143,567;33312,014;147,241
12/05/2017;33293,636;149,931;33436,475;148,33;33465,52;153,506
13/05/2017;33428,106;134,47;33567,939;131,464;33613,72;148,2
14/05/2017;33582,591;154,485;33717,631;149,692;33765,697;151,977
15/05/2017;33721,589;138,998;33853,622;135,991;33900,811;135,114
16/05/2017;33869,162;147,573;34000,888;147,266;34056,442;155,631
17/05/2017;34017,385;148,223;34147,387;146,499;34196,893;140,451
18/05/2017;34119,884;102,499;34246,906;99,519;34346,261;149,368
19/05/2017;34262,265;142,381;34386,988;140,082;34496,363;150,102
20/05/2017;34415,069;152,804;34537,918;150,93;34599,714;103,351
21/05/2017;34559,919;144,85;34681,927;144,009;34743,71;143,996
22/05/2017;34713,567;153,648;34832,793;150,866;34897,706;153,996
23/05/2017;34809,885;96,318;34927,001;94,208;35044,176;146,47
24/05/2017;34911,722;101,837;35029,84;102,839;35199,956;155,78
25/05/2017;35034,493;122,771;35150,957;121,117;35297,009;97,053
26/05/2017;35122,409;87,916;35239,142;88,185;35399,802;102,793
27/05/2017;35140,502;18,093;35257,135;17,993;35524,004;124,202
28/05/2017;35197,179;56,677;35313,857;56,722;35612,931;88,927
29/05/2017;35338,556;141,377;35451,821;137,964;35631,021;18,09
30/05/2017;35435,104;96,548;35548,158;96,337;35688,052;57,031
31/05/2017;35560,883;125,779;35673,251;125,093;35831,506;143,454
