Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/05/2018;79916,818;114,826;80380,926;116,116;80277,164;152,814
02/05/2018;80039,454;122,636;80501,119;120,193;80395,121;117,957
03/05/2018;80138,91;99,456;80601,44;100,321;80512,411;117,29
04/05/2018;80242,309;103,399;80702,9;101,46;80636,846;124,435
05/05/2018;80387,55;145,241;80848,215;145,315;80737,905;101,059
06/05/2018;80494,874;107,324;80956,444;108,229;80842,733;104,828
07/05/2018;80534,833;39,959;80996,698;40,254;80991,298;148,565
08/05/2018;80639,834;105,001;81103,273;106,575;81100,403;109,105
09/05/2018;80768,897;129,063;81233,638;130,365;81140,918;40,515
10/05/2018;80912,474;143,577;81374,157;140,519;81248,331;107,413
11/05/2018;81053,913;141,439;81513,04;138,883;81379,467;131,136
12/05/2018;81166,917;113,004;81626,163;113,123;81525,571;146,104
13/05/2018;81295,836;128,919;81753,598;127,435;81669,763;144,192
14/05/2018;81426,652;130,816;81884,291;130,693;81784,902;115,139
15/05/2018;81499,29;72,638;81955,167;70,876;81914,851;129,949
16/05/2018;81620,092;120,802;82077,135;121,968;82047,755;132,904
17/05/2018;81771,009;150,917;82225,315;148,18;82121,143;73,388
18/05/2018;81913,523;142,514;82367,927;142,612;82244,02;122,877
19/05/2018;82048,35;134,827;82501,876;133,949;82398,177;154,157
20/05/2018;82178,271;129,921;82630,446;128,57;82545,258;147,081
21/05/2018;82288,921;110,65;82741,761;111,315;82682,619;137,361
22/05/2018;82288,921;0;82741,761;0;82815,489;132,87
23/05/2018;82413,471;124,55;82863,337;121,576;82927,697;112,208
24/05/2018;82532,271;118,8;82982,88;119,543;83054,61;126,913
25/05/2018;82680,939;148,668;83132,407;149,527;83175,436;120,826
26/05/2018;82813,009;132,07;83264,514;132,107;83327,777;152,341
27/05/2018;82917,094;104,085;83368,543;104,029;83462,398;134,621
28/05/2018;83052,988;135,894;83504,812;136,269;83568,323;105,925
29/05/2018;83189,183;136,195;83640,382;135,57;83707,409;139,086
30/05/2018;83278,951;89,768;83729,164;88,782;83846,876;139,467
31/05/2018;83397,747;118,796;83850,134;120,97;83938,426;91,55
