Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/01/2017;15570,6;0;15617,615;0;15781,834;0
02/01/2017;15570,6;0;15617,615;0;15781,834;0
03/01/2017;15679,443;108,843;15726,723;109,108;15781,834;0
04/01/2017;15834,413;154,97;15884,308;157,585;15781,834;0
05/01/2017;15974,789;140,376;16026,651;142,343;15893,219;111,385
06/01/2017;16139,26;164,471;16194,117;167,466;16052,109;158,89
07/01/2017;16279,404;140,144;16335,953;141,836;16197,753;145,644
08/01/2017;16394,677;115,273;16452,544;116,591;16367,877;170,124
09/01/2017;16540,859;146,182;16601,441;148,897;16510,308;142,431
10/01/2017;16694,584;153,725;16757,501;156,06;16627,067;116,759
11/01/2017;16854,984;160,4;16921,878;164,377;16777,698;150,631
12/01/2017;17009,485;154,501;17078,174;156,296;16935,763;158,065
13/01/2017;17134,314;124,829;17206,341;128,167;17101,902;166,139
14/01/2017;17260,96;126,646;17335,401;129,06;17260,226;158,324
15/01/2017;17400,547;139,587;17476,994;141,593;17388,816;128,59
16/01/2017;17554,928;154,381;17634,318;157,324;17518,306;129,49
17/01/2017;17713,493;158,565;17796,099;161,781;17660,536;142,23
18/01/2017;17863,574;150,081;17947,021;150,922;17818,904;158,368
19/01/2017;17903,774;40,2;17987,704;40,683;17982,187;163,283
20/01/2017;17929,053;25,279;18012,938;25,234;18134,553;152,366
21/01/2017;18076,966;147,913;18162,241;149,303;18177,097;42,544
22/01/2017;18236,889;159,923;18325,202;162,961;18202,473;25,376
23/01/2017;18399,098;162,209;18490,283;165,081;18354,592;152,119
24/01/2017;18556,35;157,252;18650,217;159,934;18518,635;164,043
25/01/2017;18707,026;150,676;18802,705;152,488;18685,011;166,376
26/01/2017;18854,819;147,793;18952,692;149,987;18846,848;161,837
27/01/2017;18991,375;136,556;19091,058;138,366;18999,785;152,937
28/01/2017;19149,388;158,013;19251,427;160,369;19150,234;150,449
29/01/2017;19227,204;77,816;19330,241;78,814;19288,54;138,306
30/01/2017;19382,496;155,292;19487,163;156,922;19449,897;161,357
31/01/2017;19536,472;153,976;19643,701;156,538;19529,215;79,318
