Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/09/2016;4905,07;139,36;4850,635;140,056;4716,751;150,276
02/09/2016;5066,79;161,72;5012,377;161,742;4843,563;126,812
03/09/2016;5166,578;99,788;5111,275;98,898;4984,552;140,989
04/09/2016;5174,931;8,353;5118,166;6,891;5148,613;164,061
05/09/2016;5344,113;169,182;5286,854;168,688;5249,789;101,176
06/09/2016;5520,297;176,184;5463,382;176,528;5257,39;7,601
07/09/2016;5688,074;167,777;5632,037;168,655;5428,493;171,103
08/09/2016;5786,251;98,177;5730,31;98,273;5607,762;179,269
09/09/2016;5894,035;107,784;5838,459;108,149;5779,086;171,324
10/09/2016;6056,906;162,871;6002,045;163,586;5878,086;99
11/09/2016;6226,453;169,547;6172,483;170,438;5987,164;109,078
12/09/2016;6388,22;161,767;6334,776;162,293;6151,975;164,811
13/09/2016;6557,791;169,571;6505,444;170,668;6324,517;172,542
14/09/2016;6699,977;142,186;6648,113;142,669;6487,58;163,063
15/09/2016;6858,291;158,314;6806,792;158,679;6659,585;172,005
16/09/2016;7030,276;171,985;6980,016;173,224;6802,91;143,325
17/09/2016;7194,093;163,817;7144,351;164,335;6961,294;158,384
18/09/2016;7354,581;160,488;7305,644;161,293;7135,122;173,828
19/09/2016;7504,712;150,131;7456,723;151,079;7299,789;164,667
20/09/2016;7661,69;156,978;7614,51;157,787;7461,229;161,44
21/09/2016;7818,894;157,204;7772,375;157,865;7612,143;150,914
22/09/2016;7978,493;159,599;7934,822;162,447;7769,967;157,824
23/09/2016;8146,021;167,528;8103,72;168,898;7929,601;159,634
24/09/2016;8310,59;164,569;8269,271;165,551;8092,787;163,186
25/09/2016;8475,085;164,495;8434,946;165,675;8262,949;170,162
26/09/2016;8619,203;144,118;8581,124;146,178;8429,312;166,363
27/09/2016;8784,03;164,827;8747,378;166,254;8594,311;164,999
28/09/2016;8950,558;166,528;8915,474;168,096;8739,537;145,226
29/09/2016;9102,655;152,097;9070,869;155,395;8905,912;166,375
30/09/2016;9260,173;157,518;9230,302;159,433;9073,278;167,366
