Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/09/2017;46512,17;153,194;46539,263;152,985;46854,812;161,972
02/09/2017;46669,343;157,173;46696,578;157,315;47018,997;164,185
03/09/2017;46792,809;123,466;46819,2;122,622;47173,776;154,779
04/09/2017;46921,821;129,012;46948,727;129,527;47333,363;159,587
05/09/2017;42836,404;---;47062,867;114,14;47457,211;123,848
06/09/2017;47105,229;4268,825;47130,961;68,094;47587,752;130,541
07/09/2017;47222,843;117,614;47249,286;118,325;47702,723;114,971
08/09/2017;47353,515;130,672;47380,293;131,007;47772,919;70,196
09/09/2017;47521,639;168,124;47549,765;169,472;47892,369;119,45
10/09/2017;47682,358;160,719;47711,539;161,774;48024,338;131,969
11/09/2017;47827,087;144,729;47857,267;145,728;48195,104;170,766
12/09/2017;47960,644;133,557;47991,268;134,001;48357,529;162,425
13/09/2017;48106,423;145,779;48137,184;145,916;48503,583;146,054
14/09/2017;48228,596;122,173;48259,471;122,287;48638,047;134,464
15/09/2017;48376,502;147,906;48408,703;149,232;48784,825;146,778
16/09/2017;48534,687;158,185;48567,885;159,182;48907,946;123,121
17/09/2017;48699,134;164,447;48734,418;166,533;49058,042;150,096
18/09/2017;48864,284;165,15;48901,98;167,562;49216,889;158,847
19/09/2017;49012,655;148,371;49051,201;149,221;49384,81;167,921
20/09/2017;49165,729;153,074;49205,391;154,19;49550,961;166,151
21/09/2017;49294,516;128,787;49335,168;129,777;49699,263;148,302
22/09/2017;49460,267;165,751;49502,373;167,205;49854,785;155,522
23/09/2017;49617,791;157,524;49661,429;159,056;49984,363;129,578
24/09/2017;49759,765;141,974;49805,317;143,888;50152,746;168,383
25/09/2017;49884,128;124,363;49931,14;125,823;50309,526;156,78
26/09/2017;50009,545;125,417;50058,806;127,666;50451,707;142,181
27/09/2017;50165,609;156,064;50217,16;158,354;50577,329;125,622
28/09/2017;50326,959;161,35;50380,861;163,701;50705,755;128,426
29/09/2017;50486,221;159,262;50542,613;161,752;50864,608;158,853
30/09/2017;50639,49;153,269;50697,251;154,638;51027,229;162,621
