Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/04/2018;76457,377;159,555;76912,287;160,397;77388,918;162,126
02/04/2018;76598,108;140,731;77051,519;139,232;77552,693;163,775
03/04/2018;76756,891;158,783;77211,031;159,512;77715,198;162,505
04/04/2018;76897,91;141,019;77353,683;142,652;77856,549;141,351
05/04/2018;76978,346;80,436;77434,056;80,373;77856,549;0
06/04/2018;77080,971;102,625;77537,411;103,355;77856,549;0
07/04/2018;77188,839;107,868;77646,529;109,118;77856,549;0
08/04/2018;77311,718;122,879;77771,121;124,592;77856,549;0
09/04/2018;77377,631;65,913;77837,286;66,165;77856,549;0
10/04/2018;77512,85;135,219;77972,067;134,781;77858,864;2,315
11/04/2018;77579,604;66,754;78039,234;67,167;77925,511;66,647
12/04/2018;77693,169;113,565;78149,825;110,591;78063,621;138,11
13/04/2018;77801,636;108,467;78258,992;109,167;78131,397;67,776
14/04/2018;77885,271;83,635;78343,262;84,27;78247,083;115,686
15/04/2018;78020,664;135,393;78479,377;136,115;78357,82;110,737
16/04/2018;78180,656;159,992;78641,261;161,884;78439,12;81,3
17/04/2018;78337,688;157,032;78796,894;155,633;78576,056;136,936
18/04/2018;78433,499;95,811;78893,958;97,064;78741,237;165,181
19/04/2018;78551;117,501;79009,565;115,607;78902,795;161,558
20/04/2018;78633,715;82,715;79092,119;82,554;79000,333;97,538
21/04/2018;78737,448;103,733;79197,447;105,328;79119,412;119,079
22/04/2018;78891,396;153,948;79350,634;153,187;79203,532;84,12
23/04/2018;78980,271;88,875;79440,332;89,698;79309,612;106,08
24/04/2018;79109,626;129,355;79570,739;130,407;79467,872;158,26
25/04/2018;79246,741;137,115;79706,617;135,878;79558,267;90,395
26/04/2018;79366,8;120,059;79828,367;121,75;79689,711;131,444
27/04/2018;79511,482;144,682;79975,047;146,68;79829,19;139,479
28/04/2018;79535,874;24,392;79999,589;24,542;79951,787;122,597
29/04/2018;79685,949;150,075;80148,767;149,178;80099,676;147,889
30/04/2018;79801,992;116,043;80264,81;116,043;80124,35;24,674
