Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/10/2017;50792,886;153,396;50852,958;155,707;51189,308;162,079
02/10/2017;50921,73;128,844;50983,287;130,329;51345,077;155,769
03/10/2017;51053,108;131,378;51115,672;132,385;51500,533;155,456
04/10/2017;51116,685;63,577;51179,831;64,159;51630,833;130,3
05/10/2017;51287,403;170,718;51354,187;174,356;51764,904;134,071
06/10/2017;51414,147;126,744;51482,398;128,211;51830,244;65,34
07/10/2017;51574,894;160,747;51646,328;163,93;52003,911;173,667
08/10/2017;51710,551;135,657;51784,193;137,865;52132,796;128,885
09/10/2017;51820,246;109,695;51894,51;110,317;52295,866;163,07
10/10/2017;51989,584;169,338;52067,611;173,101;52431,785;135,919
11/10/2017;52154,793;165,209;52235,072;167,461;52542,606;110,821
12/10/2017;52303,045;148,252;52385,607;150,535;52714,546;171,94
13/10/2017;52471,114;168,069;52556,293;170,686;52883,215;168,669
14/10/2017;52609,462;138,348;52695,634;139,341;53033,311;150,096
15/10/2017;52768,846;159,384;52858,192;162,558;53203,651;170,34
16/10/2017;52917,758;148,912;53008,983;150,791;53344,616;140,965
17/10/2017;53067,75;149,992;53161,336;152,353;53505,561;160,945
18/10/2017;53185,354;117,604;53279,965;118,629;53655,1;149,539
19/10/2017;53290,281;104,927;53386,132;106,167;53808,298;153,198
20/10/2017;53441,33;151,049;53539,447;153,315;53927,155;118,857
21/10/2017;53592,546;151,216;53691,523;152,076;54033,307;106,152
22/10/2017;53725,273;132,727;53825,033;133,51;54186,901;153,594
23/10/2017;53872,387;147,114;53975,211;150,178;54340,226;153,325
24/10/2017;54004,043;131,656;54108,368;133,157;54474,527;134,301
25/10/2017;54115,055;111,012;54221,245;112,877;54623,193;148,666
26/10/2017;54244,728;129,673;54351,955;130,71;54759,374;136,181
27/10/2017;54402,369;157,641;54511,638;159,683;54871,245;111,871
28/10/2017;54556,656;154,287;54667,86;156,222;55003,389;132,144
29/10/2017;54719,779;163,123;54834,187;166,327;55164,264;160,875
30/10/2017;54877,373;157,594;54993,368;159,181;55320,753;156,489
31/10/2017;55019,477;142,104;55136,956;143,588;55487,516;166,763
