Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3;;;;;;
;;;;;;
;STP 25000TL-30 168;STP 25000TL-30 168;STP 25000TL-30 276;STP 25000TL-30 276;STP 25000TL-30 848;STP 25000TL-30 848
;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30;STP 25000TL-30
;1900744168;1900744168;1900755276;1900755276;1900744848;1900744848
;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário;Rendimento total;Rendimento diário
;Counter;Analog;Counter;Analog;Counter;Analog
dd/MM/yyyy;kWh;kWh;kWh;kWh;kWh;kWh
01/01/2018;64108,319;152,852;64365,697;155,061;64787,534;144,465
02/01/2018;64249,926;141,607;64509,765;144,068;64950,023;162,489
03/01/2018;64405,78;155,854;64668,758;158,993;65107,18;157,157
04/01/2018;64564,427;158,647;64831,221;162,463;65253,267;146,087
05/01/2018;64719,206;154,779;64989,044;157,823;65414,177;160,91
06/01/2018;64874,083;154,877;65147,271;158,227;65579,586;165,409
07/01/2018;65005,402;131,319;65280,182;132,911;65739,382;159,796
08/01/2018;65106,859;101,457;65382,538;102,356;65898,752;159,37
09/01/2018;65255,391;148,532;65533,812;151,274;66033,241;134,489
10/01/2018;65411,799;156,408;65692,005;158,193;66136,083;102,842
11/01/2018;65560,433;148,634;65843,408;151,403;66288,236;152,153
12/01/2018;65702,223;141,79;65987,583;144,175;66448,398;160,162
13/01/2018;65825,785;123,562;66112,421;124,838;66601,241;152,843
14/01/2018;65957,75;131,965;66247,356;134,935;66746,316;145,075
15/01/2018;66112,674;154,924;66404,425;157,069;66873,044;126,728
16/01/2018;66221,16;108,486;66513,869;109,444;67010,346;137,302
17/01/2018;66270,806;49,646;66563,842;49,973;67169,53;159,184
18/01/2018;66369,61;98,804;66665,496;101,654;67279,724;110,194
19/01/2018;66527,796;158,186;66827,081;161,585;67330,868;51,144
20/01/2018;66651,992;124,196;66953,393;126,312;67432,29;101,422
21/01/2018;66777,683;125,691;67080,356;126,963;67596,28;163,99
22/01/2018;66915,946;138,263;67219,462;139,106;67723,089;126,809
23/01/2018;67057,376;141,43;67362,804;143,342;67850,488;127,399
24/01/2018;67210,168;152,792;67518,288;155,484;67990,536;140,048
25/01/2018;67356,68;146,512;67666,388;148,1;68134,424;143,888
26/01/2018;67506,994;150,314;67817,833;151,445;68290,725;156,301
27/01/2018;67657,404;150,41;67969,446;151,613;68439,929;149,204
28/01/2018;67808,24;150,836;68123,427;153,981;68593,034;153,105
29/01/2018;67957,34;149,1;68275,564;152,137;68745,788;152,754
30/01/2018;68080,532;123,192;68401,531;125,967;68901,151;155,363
31/01/2018;68230,506;149,974;68554,957;153,426;69053,464;152,313
